,link,summary,templates,related_status,related_timestep,source
13,https://drive.google.com/file/d/1H521TMLBUvi97vc2IZC6nQ1K-NZosQmQ/view?usp=sharing,"Risk of physical damage! The drone has low battery. It's flying at an altitude of 5m. [SEP]
(0:00) Risk of physical damage! The drone is flying .5m from a storehouse and there's another one in its path in 6m. [SEP]
(0:01) Risk of physical damage! The drone is flying very close to a storehouse .3m away. [SEP]
(0:02) Risk of physical damage! The drone is flying toward a storehouse 3m away and in its path. It's also flying near another storehouse .5m away. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to storehouse 1 at a distance of 0.5m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.3m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a storehouse 2 in the drone's flight path at a distance of 6.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 3.0m.",,"{""time_stamp"": ""0:00"", ""name"": ""storehouse 1"", ""Distance"": 0.5} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.3} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""storehouse 2"", ""Distance"": 6.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0}","{""time_stamp"": ""0:00"", ""name"": ""storehouse 1"", ""Distance"": 0.5} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.3} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 3.0}{""time_stamp"": ""0:00"", ""name"": ""storehouse 2"", ""Distance"": 6.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0}"
3,"https://drive.google.com/file/d/1hnBCJAgknLTb9IcqF8IkgDMinnG5rkxu/view?usp=sharing
","Risk of physical damage! The drone's battery is low and its altitude is 7m. [SEP]
(0:00) Risk of physical damage! The drone is flying toward cargo in its path from a 5m distance. [SEP]
(0:01) Risk of physical damage! Now there's a storehouse in 1.5m in the flight path. The drone is now flying 1m from the cargo. [SEP]
(0:02) Risk of physical damage! The drone is flying near the storehouse with a .5m distance. [SEP]
(0:03) Risk of physical damage! There is more cargo in the drone's path in 1m. [SEP]","The flying drone is runing out of battery with only 20% charge.(0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to storehouse at a distance of 1.5m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to cargo 2 at a distance of 1.0m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a cargo 1 in the drone's flight path at a distance of 5.0m. (0:01) The drone is facing the risk of physical damage. There is a storehouse in the drone's flight path at a distance of 1.5m. (0:03) The drone is facing the risk of physical damage. There is a cargo 2 in the drone's flight path at a distance of 1.0m.","{""Battery_level"": 20}","{""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 1.5} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""cargo 2"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""cargo 1"", ""Distance"": 5.0} {""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""cargo 2"", ""Distance"": 1.0}","{""Battery_level"": 20}{""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 1.5} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": ""cargo 2"", ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""cargo 1"", ""Distance"": 5.0} {""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 1.5} {""time_stamp"": ""0:03"", ""name"": ""cargo 2"", ""Distance"": 1.0}"
35,https://drive.google.com/file/d/1q-UIss1N7buCdFulydPanudKRSGrswki/view?usp=sharing,"Risk of physical and internal damage! The drone's battery is empty and it's flying at a 2m altitude. The skies are overcast and the drone isn't waterproof. [SEP]
(0:00) Risk of physical damage! There's a truck in 8m and a storehouse in 9m in the flight path. [SEP]
(0:02) Risk of physical damage! Now the truck and storehouse in the drone's path are each 3m away. [SEP]
(0:03) Risk of physical damage! Now the storehouse in the flight path is 1m away, and the truck is also 1m from the drone. [SEP]","The flying drone is runing out of battery with only 0% charge.The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.(0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a truck in the drone's flight path at a distance of 8.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 3.0m. (0:00) The drone is facing the risk of physical damage. There is a storehouse in the drone's flight path at a distance of 9.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 3.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.","{""Battery_level"": 0}{""waterproof drone?"": false, ""weather"": ""gloomy""}","{""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""truck"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:00"", ""name"": ""storehouse"", ""Distance"": 9.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}","{""Battery_level"": 0}{""waterproof drone?"": false, ""weather"": ""gloomy""}{""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:00"", ""name"": ""truck"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:00"", ""name"": ""storehouse"", ""Distance"": 9.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}"
45,https://drive.google.com/file/d/1vSa31w3HJa1nNG05dysRHTMdzxgjc1pS/view?usp=sharing,Risk of physical damage! The drone is flying at a 60m altitude with a damaged frame and empty battery. [SEP],The flying drone is runing out of battery with only 10% charge.The drone is flying with a damaged frame.,"{""Battery_level"": 10}{""Normal_frame"": false}",,"{""Battery_level"": 10}{""Normal_frame"": false}"
22,https://drive.google.com/file/d/1vSqOy998-EoWXfNT-FEjSq6s1zCvqj5R/view?usp=sharing,"Risk of physical damage! The drone has low battery. It's flying at an altitude of 3m. [SEP]
(0:00) Risk of physical damage! There's a storehouse only 2m away. [SEP]","The flying drone is runing out of battery with only 20% charge.(0:00) The drone is facing the risk of physical damage. It's flying too close to storehouse at a distance of 2.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced.","{""Battery_level"": 20}","{""time_stamp"": ""0:00"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 3.0}","{""Battery_level"": 20}{""time_stamp"": ""0:00"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 3.0}"
37,https://drive.google.com/file/d/1z1a5u5jkBxRuDxaWWtpce9amOrx8Wznv/view?usp=sharing,"Risk of physical damage! The frame is in need of repair and the battery is empty. The drone is flying at a 3m altitude in strong winds. [SEP]
(0:00) Risk of physical damage! The drone is flying toward cargo which is 5m ahead. [SEP]
(0:03) Risk of physical damage! Now the cargo in the flight path is 1m from the drone. There is also a storehouse 2m from the drone. [SEP]
(0:04) Risk of physical damage! The cargo in the drone's path is only .5m away. [SEP]","The flying drone is runing out of battery with only 10% charge.The drone is flying with a damaged frame.The drone is flying in a strong wind of 16m/s with a low battery level at 10%.(0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a cargo in the drone's flight path at a distance of 5.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m. (0:04) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 0.5m.","{""Battery_level"": 10}{""Normal_frame"": false}{""Battery_level"": 10, ""WindSpeed (m/s)"": 16}","{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0}{""time_stamp"": ""0:00"", ""name"": ""cargo"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5}","{""Battery_level"": 10}{""Normal_frame"": false}{""Battery_level"": 10, ""WindSpeed (m/s)"": 16}{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0}{""time_stamp"": ""0:00"", ""name"": ""cargo"", ""Distance"": 5.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5}"
44,https://drive.google.com/file/d/1vSa31w3HJa1nNG05dysRHTMdzxgjc1pS/view?usp=sharing,Risk of physical damage! The drone has a damaged frame and empty battery. It’s flying at an altitude of 60m. [SEP],The flying drone is runing out of battery with only 10% charge.The drone is flying with a damaged frame.,"{""Battery_level"": 10}{""Normal_frame"": false}",,"{""Battery_level"": 10}{""Normal_frame"": false}"
5,https://drive.google.com/file/d/1nzOIhI4fdvnNLj_LXHAnT-6pcOYKB_Wh/view?usp=sharing,"Risk of physical damage and lost connection! The drone has low battery and is 4490m away from the remote control. It’s also flying in strong wind at 13m altitude. [SEP]
(0:01) Risk of physical damage! There's a storehouse 2m ahead in the drone's path. [SEP]
(0:02) Risk of physical damage! Now the storehouse in the flight path is only 1m away. [SEP]
(0:03) Risk of physical damage! Now the drone is flying near the storehouse which is 1m away. [SEP]
(0:05) Risk of physical damage! The storehouse near the drone is now 2m away. [SEP]
(0:08) Risk of physical damage! The drone is flying 1.5m from the storehouse. [SEP]","The drone has only 20% battery and is 4490m away from the remote control.The flying drone is runing out of battery with only 20% charge.The drone is flying in a strong wind of 18m/s with a low battery level at 20%.(0:01) The drone is facing the risk of physical damage. It's flying too close to storehouse at a distance of 2.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:08) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced.(0:01) The drone is facing the risk of physical damage. There is a storehouse in the drone's flight path at a distance of 2.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.","{""Distance_from_remote_control (m)"": 4490, ""Battery_level"": 20}{""Battery_level"": 20}{""Battery_level"": 20, ""WindSpeed (m/s)"": 18}","{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.5}{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0}","{""Distance_from_remote_control (m)"": 4490, ""Battery_level"": 20}{""Battery_level"": 20}{""Battery_level"": 20, ""WindSpeed (m/s)"": 18}{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:08"", ""name"": NaN, ""Distance"": 1.5}{""time_stamp"": ""0:01"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0}"
16,https://drive.google.com/file/d/1JucUp-nqton6rayq3LwfuAo_iWLrIvnH/view?usp=sharing,"(0:00) Risk of physical damage! There's a storehouse in the drone's flight path at a distance of 3m. [SEP]
(0:01) Risk of physical damage! There's a stack of crates in the drone's flight path at a distance of 7m. The storehouse is only 1m away. [SEP]
(0:02) Risk of physical damage! Now the stack of crates is in the drone's flight path at a distance of 3m. [SEP]
(0:03) Risk of physical damage! Now the stack of crates is only .5m away. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to storagehouse on stilts at a distance of 3.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a storagehouse on stilts in the drone's flight path at a distance of 3.0m. (0:01) The drone is facing the risk of physical damage. There is a stack of crates in the drone's flight path at a distance of 7.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 3.0m.",,"{""time_stamp"": ""0:00"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""stack of crates"", ""Distance"": 7.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0}","{""time_stamp"": ""0:00"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""stack of crates"", ""Distance"": 7.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 3.0}"
14,https://drive.google.com/file/d/1BE1Is8gE1diltSAcqFg6JQhgNSIuQtAt/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! There's a tube in the drone's flight path at a distance of 8m. [SEP]
(0:02) Risk of physical damage! There's a storehouse in the drone's flight path at a distance of 3m. [SEP]
(0:03) Risk of physical damage! Now the storehouse is in the drone's flight path at a distance of 1m. [SEP]
(0:04) Risk of physical damage! Now the storehouse is only .5m away [SEP]","The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. It's flying too close to storagehouse on stilts at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a tube in the drone's flight path at a distance of 8.0m. (0:02) The drone is facing the risk of physical damage. There is a storagehouse on stilts in the drone's flight path at a distance of 3.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.","{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""tube"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""tube"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}"
23,https://drive.google.com/file/d/1vSqOy998-EoWXfNT-FEjSq6s1zCvqj5R/view?usp=sharing,"Risk of physical damage! The drone's battery is low and it's flying at an altitude of 3m. [SEP]
(0:00) Risk of physical damage! The drone is flying near a storehouse that's 2m away. [SEP]","The flying drone is runing out of battery with only 20% charge.(0:00) The drone is facing the risk of physical damage. It's flying too close to storehouse at a distance of 2.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 3.0m, and the pilot is not experienced.","{""Battery_level"": 20}","{""time_stamp"": ""0:00"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 3.0}","{""Battery_level"": 20}{""time_stamp"": ""0:00"", ""name"": ""storehouse"", ""Distance"": 2.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 3.0}"
47,https://drive.google.com/file/d/1ShA7xyVC-uRJ6G2ey7Kxc1JkfZusDK2D/view?usp=sharing,Risk of physical damage! The drone's frame is in need of repair. [SEP],The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a storehouse in the drone's flight path at a distance of 10.0m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""storehouse"", ""Distance"": 10.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""storehouse"", ""Distance"": 10.0}"
30,https://drive.google.com/file/d/1c_eiUsCgp6dJdEi7T6S35u8HIwVADY6x/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It's flying at an altitude of 10m. [SEP]
(0:01) Risk of physical damage! There's a storehouse only 1m away. [SEP]
(0:03) Risk of physical damage! There's cargo in the drone's flight path at a distance of 1m. There's a storehouse only 1m away. [SEP]
(0:05) Risk of physical damage! Now the cargo is in the drone's flight path at a distance of 1m. [SEP]","The drone is flying with a damaged frame.(0:01) The drone is facing the risk of physical damage. It's flying too close to storehouse 1 at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.0m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.(0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 2.0m. (0:05) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.","{""Normal_frame"": false}","{""time_stamp"": ""0:01"", ""name"": ""storehouse 1"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:01"", ""name"": ""storehouse 1"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}{""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.0} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 1.0}"
15,https://drive.google.com/file/d/1BE1Is8gE1diltSAcqFg6JQhgNSIuQtAt/view?usp=sharing,"Risk of physical damage! The drone's frame needs repairing. [SEP]
(0:00) Risk of physical damage! The drone is flying toward a tube 8m away. [SEP]
(0:02) Risk of physical damage! Now there's a storehouse in 3m in the drone's path. [SEP]
(0:03) Risk of physical damage! The storehouse in the drone's path is 1m away now. [SEP]
(0:04) Risk of physical damage! The drone is flying near the storehouse .5m away. [SEP]","The drone is flying with a damaged frame.(0:02) The drone is facing the risk of physical damage. It's flying too close to storagehouse on stilts at a distance of 3.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a tube in the drone's flight path at a distance of 8.0m. (0:02) The drone is facing the risk of physical damage. There is a storagehouse on stilts in the drone's flight path at a distance of 3.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m.","{""Normal_frame"": false}","{""time_stamp"": ""0:02"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""tube"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:02"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""tube"", ""Distance"": 8.0} {""time_stamp"": ""0:02"", ""name"": ""storagehouse on stilts"", ""Distance"": 3.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 1.0}"
43,https://drive.google.com/file/d/1bJiP9xyYP7AYRKuDPgsTHmDTitYYkjy_/view?usp=sharing,Risk of physical damage! The drone's battery is empty while it flies at a 90m altitude. [SEP],The flying drone is runing out of battery with only 10% charge.The drone is flying so high at 90m height with a low battery level at 10%.,"{""Battery_level"": 10}{""Battery_level"": 10, ""Altitude (m)"": 90}",,"{""Battery_level"": 10}{""Battery_level"": 10, ""Altitude (m)"": 90}"
