,link,summary,templates,related_status,related_timestep,source
425,https://drive.google.com/file/d/193jyGP_awcQ4P0BonX8JtvpusQBdGao2/view?usp=sharing,"Risk of physical damage! The drone is out of battery while flying at an altitude of 10m. [SEP]
(0:02) Risk of physical damage! There is a lamp 5m and a tree 4m from the drone and in its path. [SEP]
(0:04) Risk of physical damage! Now the drone is approaching a building in its path 3m away. [SEP]","The flying drone is runing out of battery with only 0% charge.(0:04) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 3.0m, and the pilot is not experienced.(0:04) The drone is facing the risk of physical damage. There is a building 1 in the drone's flight path at a distance of 3.0m. (0:02) The drone is facing the risk of physical damage. There is a lamp in the drone's flight path at a distance of 5.0m. (0:02) The drone is facing the risk of physical damage. There is a tree in the drone's flight path at a distance of 4.0m.","{""Battery_level"": 0}","{""time_stamp"": ""0:04"", ""name"": ""building 1"", ""Distance"": 3.0}{""time_stamp"": ""0:04"", ""name"": ""building 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""lamp"", ""Distance"": 5.0} {""time_stamp"": ""0:02"", ""name"": ""tree"", ""Distance"": 4.0}","{""Battery_level"": 0}{""time_stamp"": ""0:04"", ""name"": ""building 1"", ""Distance"": 3.0}{""time_stamp"": ""0:04"", ""name"": ""building 1"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""lamp"", ""Distance"": 5.0} {""time_stamp"": ""0:02"", ""name"": ""tree"", ""Distance"": 4.0}"
596,https://drive.google.com/file/d/1v6oGCdsIjcxr4BqFuz-M-biaLN3K0XPU/view?usp=sharing,"Risk of physical damage! The drone is flying indoors. [SEP]
(0:01) Risk of physical damage! There's a pillar in the drone's flight path at a distance of 7m. There's another pillar only 1m away. [SEP]
(0:02) Risk of physical damage! There's another pillar in the drone's flight path at a distance of 2m. [SEP]
(0:03) Risk of physical damage! There's a wall only 1m away. [SEP]
(0:06) Risk of physical damage! There's a floor in the drone's flight path at a distance of 0.5m. [SEP]
(0:07) Risk of physical damage! Now there's a wall in the drone's flight path at a distance of 1m. [SEP]",(0:01) The drone is facing the risk of physical damage. There is a pillar 1 in the drone's flight path at a distance of 7.0m. (0:02) The drone is facing the risk of physical damage. There is a pillar 3 in the drone's flight path at a distance of 2.0m. (0:06) The drone is facing the risk of physical damage. There is a floor in the drone's flight path at a distance of 0.5m. (0:07) The drone is facing the risk of physical damage. There is a wall 2 in the drone's flight path at a distance of 1.0m.,,"{""time_stamp"": ""0:01"", ""name"": ""pillar 1"", ""Distance"": 7.0} {""time_stamp"": ""0:02"", ""name"": ""pillar 3"", ""Distance"": 2.0} {""time_stamp"": ""0:06"", ""name"": ""floor"", ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""wall 2"", ""Distance"": 1.0}","{""time_stamp"": ""0:01"", ""name"": ""pillar 1"", ""Distance"": 7.0} {""time_stamp"": ""0:02"", ""name"": ""pillar 3"", ""Distance"": 2.0} {""time_stamp"": ""0:06"", ""name"": ""floor"", ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": ""wall 2"", ""Distance"": 1.0}"
315,https://drive.google.com/file/d/13Cee4aO7m87Ldr5tYSHmKsLp0uCyZS5f/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It’s flying at an altitude of 5m in strong wind. [SEP]
(0:03) Risk of physical damage! There's a sailboat in .5m in the drone's path. [SEP]",The flying drone is runing out of battery with only 20.0% charge.The drone is flying with a damaged frame.The drone is flying in a strong wind of 21.0m/s with a low battery level at 20.0%.(0:01) The drone is facing the risk of physical damage. There is a person opening arms on sailboat in the drone's flight path at a distance of 10.0m. (0:03) The drone is facing the risk of physical damage. There is a sailboat in the drone's flight path at a distance of 0.5m.,"{""Battery_level"": 20.0}{""Normal_frame"": false}{""Battery_level"": 20.0, ""WindSpeed (m/s)"": 21.0}","{""time_stamp"": ""0:01"", ""name"": ""person opening arms on sailboat"", ""Distance"": 10.0} {""time_stamp"": ""0:03"", ""name"": ""sailboat"", ""Distance"": 0.5}","{""Battery_level"": 20.0}{""Normal_frame"": false}{""Battery_level"": 20.0, ""WindSpeed (m/s)"": 21.0}{""time_stamp"": ""0:01"", ""name"": ""person opening arms on sailboat"", ""Distance"": 10.0} {""time_stamp"": ""0:03"", ""name"": ""sailboat"", ""Distance"": 0.5}"
200,https://drive.google.com/file/d/1-Jg-6btWqap8yXEINXbpBXdCTyeRhjNJ/view?usp=sharing,"(0:02) Risk of physical damage! There's water only 2m away. [SEP]
(0:03) Risk of physical damage! Now the water is only 1.5m away. [SEP]","The drone is facing a risk of physical damage as it's flying over water surface at a very low altitude of 0m height.(0:02) The drone is facing the risk of physical damage. It's flying too close to water at a distance of 2.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to water at a distance of 1.5m, and the pilot is not experienced.","{""Altitude (m)"": 0, ""flying over"": ""water""}","{""time_stamp"": ""0:02"", ""name"": ""water"", ""Distance"": 2.0} {""time_stamp"": ""0:03"", ""name"": ""water"", ""Distance"": 1.5}","{""Altitude (m)"": 0, ""flying over"": ""water""}{""time_stamp"": ""0:02"", ""name"": ""water"", ""Distance"": 2.0} {""time_stamp"": ""0:03"", ""name"": ""water"", ""Distance"": 1.5}"
0,https://drive.google.com/file/d/1kqrXePqj5JGVYX8pbwNX_xx3ez78dt0C/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:05) Risk of physical damage! There's a car in the drone's flight path at a distance of .3m. [SEP]",The drone is flying with a damaged frame.(0:01) The drone is risking physical damage. It's flying too close to the moving car at a distance of 3.0m. (0:05) The drone is risking physical damage. It's flying too close to the moving car at a distance of 0.3m.(0:05) The drone is facing the risk of physical damage. There is a car in the drone's flight path at a distance of 0.3m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:01"", ""name"": ""car"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""car"", ""Distance"": 0.3}{""time_stamp"": ""0:05"", ""name"": ""car"", ""Distance"": 0.3}","{""Normal_frame"": false}{""time_stamp"": ""0:01"", ""name"": ""car"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""car"", ""Distance"": 0.3}{""time_stamp"": ""0:05"", ""name"": ""car"", ""Distance"": 0.3}"
156,https://drive.google.com/file/d/1T9HNzJbKKUbGeWU_GVZeG1qICHWkIC8g/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! There's a storehouse with an exhaust vent only 2m away. [SEP]
(0:02) Risk of physical damage! Now the storehouse with an exhaust vent is only .5m away. [SEP]
(0:04) Risk of physical damage! Now the storehouse with an exhaust vent is only .5m away. [SEP]
(0:07) Risk of physical damage! Now the storehouse with an exhaust vent is only 1m away. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to storehouse with an exhaust vent at a distance of 2.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:04) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:07) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""storehouse with an exhaust vent"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""storehouse with an exhaust vent"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:04"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:07"", ""name"": NaN, ""Distance"": 1.0}"
350,https://drive.google.com/file/d/1E9FwLthezi1x1eJQ3gaSgY8jAy3CQfQ3/view?usp=sharing,"Risk of physical damage! The drone has an empty battery. It’s flying in strong wind. [SEP]
(0:00) Risk of physical damage! There's a speedboat only 1m away. [SEP]
(0:03) Risk of physical damage! Now the speedboat is in the drone's flight path at a distance of .8m. [SEP]
(0:05) Risk of physical damage! There's the sea in the drone's flight path at a distance of .1m. [SEP]",The drone is flying in a strong wind of 14.0m/s with a low battery level at 0.0%.The drone is facing a risk of physical damage as it's flying over water surface at a very low altitude of 0.0m height.(0:03) The drone is facing the risk of physical damage. There is a speed boat in the drone's flight path at a distance of 0.8m. (0:05) The drone is facing the risk of physical damage. There is a sea in the drone's flight path at a distance of 0.1m.,"{""Battery_level"": 0.0, ""WindSpeed (m/s)"": 14.0}{""Altitude (m)"": 0.0, ""flying over"": ""water""}","{""time_stamp"": ""0:03"", ""name"": ""speed boat"", ""Distance"": 0.8} {""time_stamp"": ""0:05"", ""name"": ""sea"", ""Distance"": 0.1}","{""Battery_level"": 0.0, ""WindSpeed (m/s)"": 14.0}{""Altitude (m)"": 0.0, ""flying over"": ""water""}{""time_stamp"": ""0:03"", ""name"": ""speed boat"", ""Distance"": 0.8} {""time_stamp"": ""0:05"", ""name"": ""sea"", ""Distance"": 0.1}"
321,https://drive.google.com/file/d/1r76WhbY7abz4aLHNZyNTATFUVnazPxWI/view?usp=sharing,"Risk of physical damage! The drone has low battery. It’s flying at an altitude of 1m. [SEP]
(0:00) Risk of physical and human damage! The drone is flying .5m from a speedboat and a person on the speedboat. [SEP]
(0:02) Risk of physical damage! The drone continues to fly .5m from the speedboat. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is risking physical damage. It's flying too close to the moving person on speed boat at a distance of 0.5m.(0:00) The drone is flying very close to a human at a distance of 0.5m, and might cause human injury.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""person on speed boat"", ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""Distance"": 0.5}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""person on speed boat"", ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""Distance"": 0.5}"
7,https://drive.google.com/file/d/1GAGvlNF1JksB9S_E7G9ptYgk6qsWY6rp/view?usp=sharing,Risk of physical damage! The drone is flying with a low battery. It’s also flying at an altitude of 2m. [SEP],The flying drone is runing out of battery with only 20% charge.,"{""Battery_level"": 20}",,"{""Battery_level"": 20}"
102,https://drive.google.com/file/d/1Y1btn6W7H4hQZuObdR_ea6kCELk8ThuW/view?usp=sharing,Risk of internal damage! The weather is overcast and the drone is not waterproof. [SEP],The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.,"{""waterproof drone?"": false, ""weather"": ""gloomy""}",,"{""waterproof drone?"": false, ""weather"": ""gloomy""}"
428,https://drive.google.com/file/d/1rPJQRCdOwvy00eK0ktlT0hPpkC9ochF6/view?usp=sharing,"(0:01) Risk of physical damage! There's a tree only 1m away. [SEP]
(0:02) Risk of physical damage! Now there's another tree in the drone's flight path at a distance of 3m. [SEP]",(0:00) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 10.0m. (0:02) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 3.0m.,,"{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 10.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 3.0}","{""time_stamp"": ""0:00"", ""name"": ""tree 1"", ""Distance"": 10.0} {""time_stamp"": ""0:02"", ""name"": ""tree 2"", ""Distance"": 3.0}"
262,https://drive.google.com/file/d/1aZhflR6MM4gFQb6ivVuBBbu1b2F7Pqvd/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. The drone is flying indoors at an altitude of 1m. [SEP]
(0:00) Risk of physical damage! There's a train in the drone's flight path at a distance of 3m. [SEP]
(0:01) Risk of physical damage! There are a basket stack and a train only .5m away. There's also another train only 1m away. [SEP]
(0:02) Risk of physical damage! There are 2 trains only .5m away. [SEP]
(0:03) Risk of physical damage! Now there's a train only .5m away. [SEP]
(0:04) Risk of physical damage! There are 2 trains only .5m away.  [SEP]
(0:05) Risk of physical damage! There's another train in the drone's flight path at a distance of .5m. There's the inside of the train only .5m away. [SEP]
(0:06) Risk of physical damage! Now the inside of the train is only .3m away. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a train 1 in the drone's flight path at a distance of 3.0m. (0:05) The drone is facing the risk of physical damage. There is a train 9 in the drone's flight path at a distance of 0.5m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""train 1"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""train 9"", ""Distance"": 0.5}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""train 1"", ""Distance"": 3.0} {""time_stamp"": ""0:05"", ""name"": ""train 9"", ""Distance"": 0.5}"
290,https://drive.google.com/file/d/1BWYS_5v5zDoO3pf2SQjB8m9DPDwmAjgD/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. [SEP]
(0:00) Risk of physical damage! There's a roller coaster only .5m away. [SEP]
(0:02) Risk of physical damage! Now there's a booth only .5m away. [SEP]
(0:05) Risk of physical damage! Now the roller coaster is only .5m away. [SEP]","The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. It's flying too close to roller coaster at a distance of 0.5m, and the pilot is not experienced. (0:05) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to booth at a distance of 0.5m, and the pilot is not experienced.","{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""roller coaster"", ""Distance"": 0.5} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""booth"", ""Distance"": 0.5}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""roller coaster"", ""Distance"": 0.5} {""time_stamp"": ""0:05"", ""name"": NaN, ""Distance"": 0.5} {""time_stamp"": ""0:02"", ""name"": ""booth"", ""Distance"": 0.5}"
593,https://drive.google.com/file/d/11uw7RK2ZdRP7PYfuqGXSjQerRnehN2dj/view?usp=sharing,"Risk of physical and internal damage! The drone's frame is damaged. The drone is also not waterproof and the weather is overcast. [SEP]
(0:09) Risk of physical damage! There's a steel arch of a bridge in 1m and in the drone's path. [SEP]
(0:18) Risk of physical damage! Now there's a freight train in 3m in the drone's path. [SEP]","The drone is flying with a damaged frame.The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.(0:09) The drone is facing the risk of physical damage. It's flying too close to steel arche of the bridge at a distance of 1.0m, and the pilot is not experienced. (0:18) The drone is facing the risk of physical damage. It's flying too close to freight train at a distance of 3.0m, and the pilot is not experienced.(0:09) The drone is facing the risk of physical damage. There is a steel arche of the bridge in the drone's flight path at a distance of 1.0m. (0:18) The drone is facing the risk of physical damage. There is a freight train in the drone's flight path at a distance of 3.0m.","{""Normal_frame"": false}{""waterproof drone?"": false, ""weather"": ""gloomy""}","{""time_stamp"": ""0:09"", ""name"": ""steel arche of the bridge"", ""Distance"": 1.0} {""time_stamp"": ""0:18"", ""name"": ""freight train"", ""Distance"": 3.0}{""time_stamp"": ""0:09"", ""name"": ""steel arche of the bridge"", ""Distance"": 1.0} {""time_stamp"": ""0:18"", ""name"": ""freight train"", ""Distance"": 3.0}","{""Normal_frame"": false}{""waterproof drone?"": false, ""weather"": ""gloomy""}{""time_stamp"": ""0:09"", ""name"": ""steel arche of the bridge"", ""Distance"": 1.0} {""time_stamp"": ""0:18"", ""name"": ""freight train"", ""Distance"": 3.0}{""time_stamp"": ""0:09"", ""name"": ""steel arche of the bridge"", ""Distance"": 1.0} {""time_stamp"": ""0:18"", ""name"": ""freight train"", ""Distance"": 3.0}"
151,https://drive.google.com/file/d/18CHAhWVDsSf4UsjnVTwynXeeQ-CVn7UN/view?usp=sharing,"(0:00) Risk of physical damage! There is a fence in 1m and cargo in 6m in the drone's flight path. [SEP]
(0:01) Risk of physical damage! The cargo in the flight path is .8m away now, and the drone is flying 1.5m from the fence. [SEP]
(0:02) Risk of physical damage! The drone is flying .5m from the cargo. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to fence at a distance of 1.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.5m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.8m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced.(0:00) The drone is facing the risk of physical damage. There is a fence in the drone's flight path at a distance of 1.0m. (0:00) The drone is facing the risk of physical damage. There is a cargo in the drone's flight path at a distance of 6.0m. (0:01) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 0.8m.",,"{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.8} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 1.0} {""time_stamp"": ""0:00"", ""name"": ""cargo"", ""Distance"": 6.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.8}","{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 1.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 1.5} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.8} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:00"", ""name"": ""fence"", ""Distance"": 1.0} {""time_stamp"": ""0:00"", ""name"": ""cargo"", ""Distance"": 6.0} {""time_stamp"": ""0:01"", ""name"": NaN, ""Distance"": 0.8}"
244,https://drive.google.com/file/d/1oY5hIzq6gsU8daeRdjKxCbE8CBcnDFBQ/view?usp=sharing,"Risk of physical damage and internal damage! The drone has a damaged frame and empty battery. It's flying indoors in a low-temperature setting. It is flying at an altitude of 2m. The weather is overcast and the drone is not waterproof. [SEP]
(0:01) Risk of physical damage! There's a moving drone in the drone's flight path at a distance of 2m. [SEP]
(0:02) Risk of physical damage! There's a moving drone and a light string in the drone's flight path at a distance of 1m. [SEP]
(0:03) Risk of physical damage! Now the moving drone is in the drone's flight path at a distance of 2.5m. The light string is only .5m away. [SEP]","The flying drone is runing out of battery with only 0% charge.The drone is flying with a damaged frame.The drone is flying in low temperature at 7 degree with a low battery level at 0%.The drone is facing a risk of internal damage as it's flying in gloomy weather and not waterproof.(0:01) The drone is facing the risk of physical damage. It's flying too close to drone at a distance of 2.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 2.5m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to truck at a distance of 3.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to light string at a distance of 1.0m, and the pilot is not experienced. (0:03) The drone is facing the risk of physical damage. It's flying too close to nan at a distance of 0.5m, and the pilot is not experienced.(0:01) The drone is risking physical damage. It's flying too close to the moving drone at a distance of 2.0m. (0:02) The drone is risking physical damage. It's flying too close to the moving nan at a distance of 1.0m. (0:03) The drone is risking physical damage. It's flying too close to the moving nan at a distance of 2.5m.(0:01) The drone is facing the risk of physical damage. There is a drone in the drone's flight path at a distance of 2.0m. (0:02) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 1.0m. (0:03) The drone is facing the risk of physical damage. There is a nan in the drone's flight path at a distance of 2.5m. (0:02) The drone is facing the risk of physical damage. There is a light string in the drone's flight path at a distance of 1.0m.","{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Temperature (celcius)"": 7}{""waterproof drone?"": false, ""weather"": ""gloomy""}","{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5} {""time_stamp"": ""0:01"", ""name"": ""truck"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""light string"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5} {""time_stamp"": ""0:02"", ""name"": ""light string"", ""Distance"": 1.0}","{""Battery_level"": 0}{""Normal_frame"": false}{""Battery_level"": 0, ""Temperature (celcius)"": 7}{""waterproof drone?"": false, ""weather"": ""gloomy""}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5} {""time_stamp"": ""0:01"", ""name"": ""truck"", ""Distance"": 3.0} {""time_stamp"": ""0:02"", ""name"": ""light string"", ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 0.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5}{""time_stamp"": ""0:01"", ""name"": ""drone"", ""Distance"": 2.0} {""time_stamp"": ""0:02"", ""name"": NaN, ""Distance"": 1.0} {""time_stamp"": ""0:03"", ""name"": NaN, ""Distance"": 2.5} {""time_stamp"": ""0:02"", ""name"": ""light string"", ""Distance"": 1.0}"
547,https://drive.google.com/file/d/1BkXRmzDr5SHC9Wa1cVtnfsvjYhgjxsIW/view?usp=sharing,"(0:08) Risk of physical damage! There's a tree in 5m in the flight path. [SEP]
(0:11) Risk of physical damage! A pavilion 5m ahead is in the drone's path. [SEP]
(0:13) Risk of physical damage! Now the drone is flying 1m from the pavilion. [SEP]",(0:08) The drone is facing the risk of physical damage. There is a tree 2 in the drone's flight path at a distance of 5.0m. (0:11) The drone is facing the risk of physical damage. There is a pavilion in the drone's flight path at a distance of 5.0m.,,"{""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:11"", ""name"": ""pavilion"", ""Distance"": 5.0}","{""time_stamp"": ""0:08"", ""name"": ""tree 2"", ""Distance"": 5.0} {""time_stamp"": ""0:11"", ""name"": ""pavilion"", ""Distance"": 5.0}"
495,https://drive.google.com/file/d/17YTCTrMR6Q9UPyu7XtiWQoIUUu8VK9Tb/view?usp=sharing,"(0:00) Risk of physical damage! There's a tree 1m from the drone. [SEP]
(0:05) Risk of physical damage! A pillar 3m away is in the drone's path. [SEP]
(0:06) Risk of physical damage! The drone is flying 1.5m from some stairs. [SEP]",(0:05) The drone is facing the risk of physical damage. There is a pillar of building in the drone's flight path at a distance of 3.0m.,,"{""time_stamp"": ""0:05"", ""name"": ""pillar of building"", ""Distance"": 3.0}","{""time_stamp"": ""0:05"", ""name"": ""pillar of building"", ""Distance"": 3.0}"
515,https://drive.google.com/file/d/1oYWBh-N2cXmqb7aOEJ9P5-BTr9TOG2DY/view?usp=sharing,(0:03) Risk of physical damage! The drone is flying 1.5m from a window. [SEP],,,,
467,https://drive.google.com/file/d/1XII2FDm6utleCB97MtWLlr8bHJop12rz/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame and low battery. It's flying in a low temperature environment at a 2m altitude.  [SEP]
(0:03) Risk of physical damage! There's a tree in the flight path in 3m/ [SEP]
(0:10) Risk of physical damage! The drone is flying 2m from a pavilion. [SEP]
(0:11) Risk of physical damage! There's a table 1m from where the drone is flying. [SEP]",The drone is flying with a damaged frame.The drone is flying in low temperature at 6 degree with a low battery level at 30%.(0:03) The drone is facing the risk of physical damage. There is a tree 1 in the drone's flight path at a distance of 3.0m.,"{""Normal_frame"": false}{""Battery_level"": 30, ""Temperature (celcius)"": 6}","{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0}","{""Normal_frame"": false}{""Battery_level"": 30, ""Temperature (celcius)"": 6}{""time_stamp"": ""0:03"", ""name"": ""tree 1"", ""Distance"": 3.0}"
420,https://drive.google.com/file/d/11abDVNVt0jnD9IUNHP0Bh8szBEKZiS3j/view?usp=sharing,"(0:01) Risk of physical damage! There's a building only 1m away. [SEP]
(0:02) Risk of physical damage! Now there's another building only 1m away. [SEP]","(0:00) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 3.0m, and the pilot is not experienced. (0:01) The drone is facing the risk of physical damage. It's flying too close to building 1 at a distance of 1.0m, and the pilot is not experienced. (0:02) The drone is facing the risk of physical damage. It's flying too close to building 2 at a distance of 1.0m, and the pilot is not experienced.",,"{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""building 1"", ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": ""building 2"", ""Distance"": 1.0}","{""time_stamp"": ""0:00"", ""name"": ""building 1"", ""Distance"": 3.0} {""time_stamp"": ""0:01"", ""name"": ""building 1"", ""Distance"": 1.0} {""time_stamp"": ""0:02"", ""name"": ""building 2"", ""Distance"": 1.0}"
578,https://drive.google.com/file/d/11tnxcFMsyKpkG7rgKhs-YK631SKlVWnn/view?usp=sharing,"Risk of physical damage! The drone has a damaged frame. It's also flying indoors in a dark setting. [SEP]
(0:00) Risk of physical damage! There's a building in the drone's flight path at a distance of 8m. [SEP]
(0:06) Risk of physical damage! There's a doorway only 1m away. [SEP]
(0:10) Risk of physical damage! There's a fence only 1m away. [SEP]
(0:15) Risk of physical damage! There's a doorway in the drone's flight path at a distance of 1.5m. There's also a wall only 2m away. [SEP]
(0:16) Risk of physical damage! There's another doorway in the drone's flight path at a distance of 1.5m. [SEP]",The drone is flying with a damaged frame.(0:00) The drone is facing the risk of physical damage. There is a hause in the drone's flight path at a distance of 8.0m. (0:15) The drone is facing the risk of physical damage. There is a doorway 2 in the drone's flight path at a distance of 1.5m. (0:16) The drone is facing the risk of physical damage. There is a doorway 3 in the drone's flight path at a distance of 1.5m.,"{""Normal_frame"": false}","{""time_stamp"": ""0:00"", ""name"": ""hause"", ""Distance"": 8.0} {""time_stamp"": ""0:15"", ""name"": ""doorway 2"", ""Distance"": 1.5} {""time_stamp"": ""0:16"", ""name"": ""doorway 3"", ""Distance"": 1.5}","{""Normal_frame"": false}{""time_stamp"": ""0:00"", ""name"": ""hause"", ""Distance"": 8.0} {""time_stamp"": ""0:15"", ""name"": ""doorway 2"", ""Distance"": 1.5} {""time_stamp"": ""0:16"", ""name"": ""doorway 3"", ""Distance"": 1.5}"
